X,Y,item,pagerank,chosen
-10.602898,-55.9027,cognitive science,0.00020061767825308634,1.0
71.64276,-39.95988,openness,0.00020371350787901427,1.0
-8.797609,-82.374664,spiral of silence,8.718846111947094e-05,1.0
49.106407,-50.434673,library,0.0006939714213303387,1.0
-15.536956,6.8399396,decision theory,0.0004431622249343369,1.0
69.43931,-34.04083,data management,0.00017743863661602496,1.0
-24.836012,24.979248,ising model,0.0002441556137858851,1.0
-26.634186,-12.094976,dynamical systems theory,0.00013725790015410284,1.0
-33.396378,5.5002313,induction (philosophy),0.00012189664168253038,1.0
32.67509,1.0447434,senses,0.0001456424719503657,1.0
45.945755,-29.164888,noogenesis,0.00015461308979721088,1.0
48.387554,36.987953,3d printing,0.00031256747320573483,1.0
-16.5545,-5.9990034,web analytics,0.00033769744661616167,1.0
29.18116,-7.585449,conservation biology,0.0005904441722656599,1.0
22.387012,-84.8737,speech repetition,4.247286956352868e-05,0.0
-50.000877,63.91015,finite element method,0.0001921921870295061,0.0
11.999216,-19.194273,recognition of human individuals,0.0002108468509195253,0.0
-12.878972,-75.61246,group behaviour,0.0001959899729129131,0.0
-87.48471,-9.104338,propositional calculus,0.00026915442079425975,1.0
-9.359016,-50.934734,cognitive psychology,7.42113696435725e-05,1.0
-49.20857,70.32079,interval finite element,0.00048751718730153184,0.0
-89.62823,-17.305367,relational algebra,0.0003677697689140354,0.0
-7.638165,-66.94916,darpa,0.001192097706688377,0.0
-5.582418,-8.006201,social network analysis,0.0006821962463325207,0.0
7.605158,63.837723,system analysis,0.00011974712153629038,1.0
-17.04663,30.822792,ecology,6.652578473636727e-05,0.0
72.53327,-15.385619,marketing research,0.00023799738462560867,0.0
12.313479,-21.019377,n170,9.176038059440422e-05,0.0
-12.002881,6.031226,system dynamics,0.00026089251924206334,0.0
-23.27431,-65.90392,animal consciousness,0.00011515723482648304,0.0
59.386784,-6.873549,visual perception,0.00028594311459411066,1.0
69.00478,-38.125122,open source intelligence,0.00024200434437557088,0.0
-60.305126,-25.709711,fuzzy logic,8.862274042277297e-05,0.0
-19.923952,91.074135,ieee 754,0.00019669190321477086,0.0
-48.998806,-7.4990115,logistic function,4.170972253534412e-05,0.0
-25.988771,12.195324,thermodynamic equilibrium,0.0003506837387867787,0.0
-39.86283,44.054085,optimal control,0.0007675943172372592,0.0
-58.06593,-50.697323,cycle of poverty,6.652578473636727e-05,0.0
63.64255,53.100765,graphics processing unit,0.00021384876369051528,0.0
65.10891,12.36993,smartdust,0.0002557917720628543,0.0
-41.778324,34.2516,kalman filter,0.00016427587643365164,0.0
-3.1450229,9.79047,artificial intelligence,0.00030923420413408683,0.0
-15.978191,-19.11794,neural network,0.0003174501697887984,0.0
-87.46879,-9.068052,truth-functional propositional logic,0.00010636304120740118,0.0
-87.5287,-25.50174,siri (software),0.0008937663852826326,0.0
-19.013996,18.453722,normal distribution,4.2341474048201565e-05,0.0
46.66719,30.942278,computer-aided design,9.954404508045369e-05,0.0
-4.2675376,-30.784327,brain–computer interface,0.00013699673696654504,0.0
17.76641,-48.5862,computational linguistics,0.00022856934469117344,0.0
-69.892166,-22.491636,catch-22 (logic),0.0006698070036598926,0.0
-2.6795254,-45.114105,meme,0.00017578135404539114,0.0
63.649765,53.09433,gpu,8.906446076016609e-05,0.0
54.647774,69.549286,computer cluster,0.00021597096257545184,0.0
7.5025105,-31.477259,gestalt psychology,0.0006932902609087179,0.0
-21.370699,75.349655,forestry,4.2341474048201565e-05,0.0
-43.14826,-10.24146,map–territory relation,4.2341474048201565e-05,0.0
23.439854,-6.559081,speech recognition,4.2341474048201565e-05,0.0
15.426847,-48.38313,turing test,4.2341474048201565e-05,0.0
41.91599,-63.500298,structured query language,0.00012782383057116848,0.0
99.22773,3.0607097,digital footprint,0.0012984529284900668,0.0
5.8969064,-18.456974,web scraping,0.00046531628071075435,0.0
23.476383,-93.70126,language acquisition,0.0004724443636924215,0.0
70.57157,-38.41212,data governance,0.0003169076313525172,0.0
20.784727,-40.89552,natural language processing,0.000297254212367127,0.0
-8.376817,47.222878,autocorrelation,0.00012622601241115314,0.0
23.667364,49.91114,holography,0.0005361338755706367,0.0
-3.3212528,55.6205,fourier analysis,0.0001589673095578923,0.0
-62.608997,-31.325354,biologically inspired computing,0.0001498172495519003,0.0
-19.00276,-56.27639,embodied cognition,6.631424597200389e-05,0.0
4.4334354,-26.85993,perception,0.00020148368725865759,0.0
68.90995,-46.192238,open data,0.00024451197592331784,0.0
25.067263,-24.638544,prolog,0.0002564817660925963,0.0
43.871975,-1.1411023,color theory,0.0005922895998884199,0.0
22.094454,21.66281,gamma correction,0.00013715213883320327,0.0
-12.377447,-78.52672,collective effervescence,0.00044815688127085806,0.0
-26.435957,51.857456,conceptual model,0.0008122446306387501,0.0
-6.068727,-83.63617,crowd psychology,0.00010489989875991816,0.0
21.408419,-95.413864,linguistics,0.0002451010769294146,0.0
36.55552,-57.56376,natural-language programming,6.896947409387014e-05,0.0
21.864962,16.563158,sound card,0.00013663013561602362,0.0
-29.786318,-64.89422,theory of mind,0.0002751713537088264,0.0
78.158966,1.3169078,robotic mapping,0.0005649694494286151,0.0
-21.912535,53.315956,newton's method,0.0009563471070257761,0.0
-64.86465,-33.195415,self-fulfilling prophecy,0.00010632493944159095,0.0
-18.051882,-18.433638,artificial neural network,0.001092372461457126,0.0
4.341199,-76.69891,collaborative filtering,0.00039006309070721806,0.0
-85.76146,-19.347782,first-order logic,0.0003402953702638784,0.0
-19.407291,96.05661,floating point,0.0003856811912378525,0.0
7.258686,17.73311,distinction of blue and green in various languages,0.0007502130257823038,0.0
-24.08592,73.39305,silviculture,8.017828216147751e-05,0.0
-66.12176,7.188383,logic gate,0.0005043231262298851,0.0
23.98607,32.873585,derivative work,0.0004794478208564535,0.0
14.618231,-97.222435,virtual world language learning,0.00010127319499860334,0.0
-6.2973766,-18.147589,social complexity,8.929770481900155e-05,0.0
62.02887,31.084717,open-source software,0.00041659178080767124,0.0
-9.816628,-22.519156,cognitive architecture,0.00022532179590919432,0.0
23.435144,-6.5610013,speech recognition software in healthcare,0.0002606077741242808,0.0
48.838142,60.586666,stream processing,0.0002116703728008317,0.0
60.540096,-39.767708,system integration,0.0003752798618456666,0.0
-28.216393,19.835348,immunity to change,0.0008511061820132289,0.0
12.189892,-36.785282,distributional semantics,4.3269434218413425e-05,0.0
-41.4547,31.112698,stochastic process,0.00010166333826959488,0.0
49.664387,-31.21528,human enhancement,0.0005154805789210279,0.0
-67.012764,-19.126865,many-valued logic,0.0006295847456418502,0.0
-44.473694,-32.487537,mental model,0.001495376048655065,0.0
-13.212524,26.304901,sentence case,0.0002965935898083047,0.0
32.77265,-67.59768,origin of language,0.0006764809757161851,0.0
38.63892,-20.50214,prosopagnosia,0.00019953806698248984,0.0
31.040829,-70.82768,basic english,0.00047201644563220325,0.0
-37.981194,-11.765208,problem shaping,0.0002508235986655859,0.0
46.41415,27.201157,virtual reality,4.3269434218413425e-05,0.0
-49.80716,-46.423367,principle of bivalence,0.0007654817014348781,0.0
36.992546,-10.100597,optical illusion,0.00015945394445553718,0.0
-68.53833,26.45582,3gpp,0.00046691697686518493,0.0
-83.9661,5.401529,boolean algebra (structure),0.00034439443682432306,0.0
-37.98151,-11.76588,problem finding,0.0012941714465829414,0.0
3.8461244,70.80966,analog signal processing,0.0005432192232783467,0.0
-37.07701,9.00496,mathematical neuroscience,0.0009979682057909853,0.0
-82.9432,-0.028662112,mereology,0.00020879753818847416,0.0
68.51395,0.6450467,big data,0.0009058940298446621,0.0
-80.23892,-20.842152,indicator function,0.0003334337899060597,0.0
-84.37593,-8.148033,exclusive or,4.3269434218413425e-05,0.0
12.706418,60.08193,impulse response,0.0004900226175358278,0.0
20.777304,-40.891422,natural-language processing,4.747285893249017e-05,1.0
-12.7771,6.892532,black box,4.747285893249017e-05,0.0
35.772552,59.04583,bus (computing),0.00024073947225649946,0.0
5.5378766,54.91291,series and parallel circuits,4.747285893249017e-05,0.0
-41.096355,8.113927,optimal design,0.0002980636997914483,0.0
12.062835,45.322735,signal processing,0.0004792894683830315,0.0
-24.945696,-50.621193,affect (psychology),0.00021760238660042976,0.0
92.57714,-4.7237535,diary,0.0004517922874180706,0.0
66.0669,27.72526,mono (software),8.623898322482031e-05,0.0
18.82043,-20.804045,pattern matching,0.00019451657903312873,0.0
-45.92901,43.797615,monte carlo method,8.31918039858233e-05,0.0
-9.907052,-34.835674,artificial consciousness,4.91977899553249e-05,0.0
58.369377,0.6118143,eye care professional,0.00012050275931141286,0.0
-69.917915,26.607117,wimax,8.764070171240739e-05,0.0
-59.312077,-50.41981,cycle of violence,5.075168095781177e-05,0.0
-37.372654,20.850645,model selection,0.00036821556758858374,0.0
-4.0388236,-73.36124,keeping up with the joneses,0.0004578181307453485,0.0
28.48391,85.43273,channel i/o,4.4963490711873137e-05,0.0
27.806263,-13.3299885,infrasound,0.0004906597070960332,0.0
-34.914726,-23.498379,collective decision-making,0.0011228628796448976,0.0
36.965298,-10.058724,visual illusion,4.4963490711873137e-05,0.0
-49.49106,-59.849316,intentional stance,4.4963490711873137e-05,0.0
12.841063,-4.391236,racial profiling,4.4963490711873137e-05,0.0
22.280338,-88.65749,language transfer,4.4963490711873137e-05,0.0
-5.9292636,-67.27884,the wisdom of crowds,7.464344091404128e-05,0.0
-34.94838,-55.18472,hard problem of consciousness,4.4963490711873137e-05,0.0
8.284624,77.61128,electronics,0.00021472132610755908,0.0
19.428585,-96.187485,language education,0.00017752703675930819,0.0
49.47908,72.394936,parallel computing,0.00025896838030153944,0.0
1.6835146,68.23322,digital filter,0.00023515285365760131,0.0
-50.695,2.5573733,validity (statistics),0.000670006740378354,0.0
56.012714,30.91759,open-source hardware,0.0005188294875397382,0.0
0.40756333,5.515117,multivariate analysis,0.00043078751560219936,0.0
-70.63652,-2.4427106,intuitionistic propositional calculus,0.0004621702414213109,0.0
-21.79054,49.777336,space mapping,8.836904399180424e-05,0.0
-0.47048268,3.3609412,cluster analysis,0.0001620134566709007,0.0
28.164204,41.80082,adaptive optics,4.04774803421507e-05,0.0
6.2744164,-4.6781282,pattern recognition,0.0011934259390295734,0.0
37.672382,-2.060165,auditory illusion,4.04774803421507e-05,0.0
-4.1644692,58.076168,spectral density,0.00020896216207145056,0.0
-42.609505,-17.144785,symbol grounding,0.00014704626780148847,0.0
57.416588,66.42814,high performance computing,0.0004291352471926127,0.0
5.8444557,-59.97856,collective problem solving,0.0005932014728267986,0.0
-19.836178,1.098869,assignment problem,0.0005345473233817664,0.0
43.353374,36.497486,computer-aided industrial design,0.00015083293355962383,0.0
63.89924,12.665291,videography,0.0004328063395836159,0.0
25.25318,-62.94024,glossary of language teaching terms and ideas,0.0003581205138232339,0.0
-9.905247,-34.83125,simulated consciousness,0.00039130917692684953,0.0
45.059914,23.543312,computational models of musical creativity,4.04774803421507e-05,0.0
-18.994864,-56.26673,predictive coding,0.0006225152680150479,0.0
1.5266378,14.567738,combinatory logic,4.04774803421507e-05,0.0
-0.4682956,3.3683426,data clustering,0.0005083032664002194,0.0
26.880577,-50.477524,information extraction,0.0003365848751669697,0.0
47.790985,71.35416,programmable system on a chip,0.0001452359388250518,0.0
101.1544,-5.9388947,lifestreaming,0.00044777373285000664,0.0
-69.243835,26.414217,wi-fi,0.0007293771460140057,0.0
-30.397448,-60.56644,eliminative materialism,0.000561601485842439,0.0
1.7661694,-32.349796,cognitive neuropsychology,0.00044334673768430086,0.0
9.407197,-23.121122,face perception,0.000429446066577084,0.0
27.840689,78.791916,direct memory access,4.829498129195442e-05,0.0
10.827585,65.71185,green's function,4.829498129195442e-05,0.0
28.29554,-87.48215,second-language acquisition,0.00022447770722108345,0.0
70.660065,-14.466914,saccade,4.9094710033301795e-05,0.0
101.153824,-5.9388094,lifecasting (video stream),4.9094710033301795e-05,0.0
53.44823,46.49555,brute force attack,4.9094710033301795e-05,0.0
-47.63745,-52.03304,constructivist epistemology,4.9094710033301795e-05,0.0
-7.781746,12.600299,informatics (academic field),4.9094710033301795e-05,0.0
32.491745,-69.02523,language reform,8.449837820065778e-05,0.0
-71.85397,-45.71579,virtuous circle and vicious circle,7.182221711200446e-05,0.0
54.699017,45.26261,gpu cache,4.9094710033301795e-05,0.0
-55.854816,-10.32802,logistic regression,0.0001266200498032007,0.0
57.27666,58.462227,opencl,4.673285025042503e-05,0.0
54.769466,10.331302,eye,9.484087225676857e-05,0.0
43.484104,-9.234652,visual system,4.673285025042503e-05,0.0
58.10606,-18.515232,motion perception,6.807962231951563e-05,0.0
-36.683758,51.591705,signal-flow graph,6.807962231951563e-05,0.0
-69.83964,-36.101017,mu (negative),6.807962231951563e-05,0.0
-35.659813,-18.411346,analogy,6.807962231951563e-05,0.0
5.620767,11.3623495,vector quantization,6.807962231951563e-05,0.0
-28.811607,3.7245317,predictive analytics,0.0001311672035068463,0.0
33.337288,27.7922,polling (computer science),9.627709931864398e-05,0.0
34.587967,69.120346,cpu,6.807962231951563e-05,0.0
72.214134,-32.8513,system on a chip,6.807962231951563e-05,0.0
22.579248,51.926266,computational electromagnetics,0.0001965351185664751,0.0
54.900475,-11.717097,vision processing unit,0.00012703408495590065,0.0
-6.7412047,36.393772,inverse problems,0.00024339253586371702,0.0
-11.247175,14.794704,deep learning,0.00029242072352695216,1.0
24.872679,-19.039192,reification (computer science),4.58895445231274e-05,0.0
-13.326021,88.86175,flops,0.00022256091346906315,0.0
11.078991,-74.52304,enterprise bookmarking,0.0003915672971395299,0.0
52.706455,-20.051363,strobe light,0.0004957179549234396,0.0
21.279726,-33.58288,conceptual space,8.975614819869968e-05,0.0
69.459694,-39.552673,crime mapping,0.00036212800659651215,0.0
60.910618,58.31026,opengl,8.198586083026919e-05,0.0
74.059616,47.070435,unified video decoder,4.274374461964605e-05,0.0
60.14187,61.98426,gpgpu,0.00041037494084273664,0.0
34.244877,27.749174,memory-mapped i/o,0.000684480534651632,0.0
-16.54735,87.13865,bit,0.000376735097581569,0.0
-21.400291,40.059383,differential equation,0.00037483208591392936,0.0
46.428535,-2.2057767,rgb color model,0.00021083577841770438,0.0
-24.181292,-54.836967,emotional contagion,0.00017998750812565174,0.0
-40.95485,65.44423,finite volume method,0.00010354247677861306,0.0
11.512894,13.857679,computer vision,0.00036172497965116304,1.0
39.650375,-59.81209,automatic programming,0.0001302470805291875,0.0
66.23609,55.971275,nvidia,0.0001617312816902918,0.0
64.27946,-6.205827,blindness,0.00012475693594612693,0.0
56.7289,60.98279,cuda,0.00032585326928811457,0.0
-32.335228,37.87787,probability,8.482428850710688e-05,0.0
-35.9571,52.315327,cybernetics,8.337598263319306e-05,0.0
-44.93262,-61.20535,ontological pluralism,0.0002204385528327759,0.0
23.082758,78.5952,autonomous peripheral operation,4.5974416831105226e-05,0.0
-24.3643,-33.122936,neural correlate,4.5974416831105226e-05,0.0
24.080677,-43.410046,stemming,4.5974416831105226e-05,0.0
4.302865,8.462004,ogg vorbis,0.00017392161436946552,0.0
-65.78391,-29.338455,degrees of truth,7.422997780207733e-05,0.0
-17.693008,30.798801,optimization (mathematics),0.0004897642325998461,0.0
-16.721754,30.603315,fisheries,0.000101243748838626,0.0
33.589493,16.366488,mathematica,4.5974416831105226e-05,0.0
14.943387,-89.973816,computer-assisted language learning,0.0010226979929806768,0.0
-75.22038,-1.4307247,symmetric difference,0.0002232202732252119,0.0
-0.62561756,32.524754,jurimetrics,0.00020358018851714926,0.0
-70.89569,28.293005,dmb-t/h,0.0001396969649351899,0.0
58.06561,-18.509445,motion sensing in vision,4.415580942236973e-05,0.0
24.571066,-55.220573,controlled vocabulary,7.661624304169418e-05,0.0
-24.172213,-24.26899,systems neuroscience,7.209083034892685e-05,0.0
1.6901573,51.291042,convolution,9.942514142989052e-05,1.0
3.9167516,16.576992,eeg analysis,4.415580942236973e-05,0.0
14.939393,-89.96466,foreign language reading aid,4.415580942236973e-05,0.0
34.33398,64.31187,instruction set architecture,0.0007007525803874864,0.0
-5.5230293,-4.5471168,surveillance capitalism,7.295009600352594e-05,0.0
48.48594,66.26448,vector processor,7.779457822644546e-05,0.0
79.74576,19.919182,motion parallax,7.11695804589184e-05,0.0
44.132103,64.20477,hardware acceleration,9.801058484700641e-05,0.0
73.40415,50.50586,x-video motion compensation,4.415580942236973e-05,0.0
-17.632286,-54.292114,situated cognition,9.498761445554461e-05,0.0
2.2268825,-23.627777,epistemology,0.0014801840578978897,0.0
16.239426,63.704414,deconvolution,7.32684973221858e-05,0.0
-25.396143,48.316753,surrogate model,8.412634319426512e-05,0.0
-14.524306,-36.508305,neuroplasticity,6.789342595632339e-05,0.0
33.94146,11.048105,satellite imagery,4.415580942236973e-05,0.0
75.69922,21.077766,simultaneous localization and mapping,4.415580942236973e-05,0.0
60.047382,-1.891921,orthoptics,4.415580942236973e-05,0.0
-63.33749,-15.134143,verilog,5.319400489089413e-05,0.0
-15.71394,48.145473,digital image mosaic,5.319400489089413e-05,0.0
-18.544662,-53.274902,enactivism,0.0001438370217140272,0.0
-68.37381,-4.9156637,truth function,5.319400489089413e-05,0.0
34.30928,26.373991,at attachment,0.00011140657515646989,0.0
-3.4936013,-71.44071,human-based computation,6.935044218220318e-05,0.0
12.706952,20.179888,artificial intelligence in healthcare,0.0005356313170034075,0.0
-31.681684,-57.54873,cetacean intelligence,0.00011825819333590278,0.0
55.519794,-38.854565,urban informatics,6.0420443013436524e-05,0.0
-62.0252,-28.925182,rough sets,0.00010441360814668872,0.0
60.147625,61.983353,general-purpose computing on graphics processing units,6.0420443013436524e-05,0.0
-72.01809,-6.0981016,boolean-valued function,0.0001623214315159413,0.0
-19.883629,8.370332,neuro-linguistic programming,6.0420443013436524e-05,0.0
-7.251237,50.487026,cross-correlation,3.9305486604040296e-05,0.0
10.446295,50.35301,hierarchical modulation,0.00010608802712827294,0.0
-49.56018,66.63886,applied element method,9.011037712157335e-05,0.0
14.946039,-89.99313,foreign-language reading aid,0.00011129554097612738,0.0
-49.81007,-9.025889,limited dependent variable,9.897089134720363e-05,0.0
-28.406208,-45.56368,social neuroscience,0.00036929396569453684,0.0
55.1693,-64.649895,neural darwinism,3.9305486604040296e-05,0.0
17.196754,5.434699,semi-differentiability,6.0420443013436524e-05,0.0
-74.48996,13.225844,binary decision diagram,0.0003289197723468769,0.0
37.264664,-47.166187,natural user interface,6.0420443013436524e-05,0.0
17.682207,51.95884,numerical analysis,0.00011089373908891745,0.0
59.439007,-38.773434,data curation,6.0420443013436524e-05,0.0
41.184322,59.28992,larrabee (microarchitecture),6.0420443013436524e-05,0.0
15.123911,-42.534317,systemic functional linguistics,3.9305486604040296e-05,0.0
-40.623386,57.052544,computational physics,4.179389471996843e-05,0.0
-26.315916,-74.28852,mirror neuron,6.786820409906406e-05,0.0
-30.783232,-32.220417,blue brain project,0.00019855915924143664,0.0
-26.693909,-44.285225,neuroethology,8.452262611899891e-05,0.0
82.97222,23.578066,structure from motion,4.179389471996843e-05,0.0
52.48482,43.215584,molecular design software,7.949566366987535e-05,0.0
-38.202892,15.378536,fisher information,4.179389471996843e-05,0.0
-90.7965,-20.09181,relational model,4.179389471996843e-05,0.0
42.321926,21.55013,algorithmic art,0.001051551432115283,0.0
27.140781,-73.67003,lexicostatistics,5.220240260851264e-05,0.0
44.92729,43.09687,transistor,8.018879839148087e-05,0.0
-79.17955,4.46256,venn diagram,8.061680151065411e-05,0.0
-6.9508367,-19.803389,social simulation,5.220240260851264e-05,0.0
-32.396694,28.787687,markov chain,5.220240260851264e-05,0.0
-35.701645,33.591957,markov decision process,8.174006672101882e-05,0.0
38.925438,17.403673,music information retrieval,5.220240260851264e-05,0.0
46.06112,33.75447,cad standards,5.220240260851264e-05,0.0
11.230988,-67.32681,smart mob,5.220240260851264e-05,0.0
57.097786,6.092784,ophthalmology,5.220240260851264e-05,0.0
40.555645,-45.6086,semantic translation,8.252780817426916e-05,0.0
-37.819973,11.251436,computational semiotics,5.220240260851264e-05,0.0
-57.305267,-35.649265,philosophical realism,5.220240260851264e-05,0.0
-22.672735,-72.43993,common coding theory,5.220240260851264e-05,0.0
-70.43304,0.20205231,race hazard,5.220240260851264e-05,0.0
-38.0756,29.996082,search theory,5.220240260851264e-05,0.0
-19.077446,7.832409,psyche (psychology),5.220240260851264e-05,0.0
-35.169796,52.71805,ooda loop,5.220240260851264e-05,0.0
6.837663,71.88167,inductor,5.220240260851264e-05,0.0
-13.416562,91.65107,c99,8.946867440354687e-05,0.0
44.817673,-44.773144,search engine,5.220240260851264e-05,0.0
-47.009594,-60.32989,scientific realism,5.220240260851264e-05,0.0
-28.95063,-60.840237,mental body,5.220240260851264e-05,0.0
0.18313186,-51.428158,problem structuring methods,5.220240260851264e-05,0.0
72.62016,48.86495,microsoft windows,0.00011372729017717666,0.0
78.385796,-5.311699,home automation,5.220240260851264e-05,0.0
16.173244,11.15142,edge detection,5.220240260851264e-05,0.0
8.359043,-67.9002,dispersed knowledge,5.220240260851264e-05,0.0
37.68235,-0.56417835,sensory processing disorder,0.00017703948446363973,0.0
-49.818035,-55.575043,model-dependent realism,6.287080738817886e-05,0.0
22.877447,16.12575,shazam (application),4.194677320829666e-05,0.0
-20.956018,26.374258,markov random field,7.682411731913841e-05,0.0
69.89069,-18.717009,eye tracking,4.194677320829666e-05,0.0
-9.400276,-46.980743,cognitive computing,9.744526504688959e-05,0.0
45.413048,21.542238,algorithmic composition,0.0008267539763338323,0.0
-2.5971477,-53.776928,knowledge representation,4.234216634572434e-05,0.0
-46.658077,-62.43065,pragmatism,8.993199603782044e-05,0.0
-59.319508,-4.449401,decision tree,6.771723857092518e-05,1.0
-37.574986,-67.50983,instrumentalism,4.234216634572434e-05,0.0
23.57503,-12.870229,application lifecycle management,4.234216634572434e-05,0.0
-50.30049,-3.545759,decision tree learning,4.234216634572434e-05,0.0
88.9061,3.1167555,ehealth,0.0001039005262678728,0.0
9.967526,79.007065,electrical engineering,7.116660865104778e-05,0.0
12.624312,-64.68456,issue mapping,9.04306755778922e-05,0.0
46.468044,53.281036,ibm powerpc,5.145872985580453e-05,0.0
35.396122,59.81875,protection ring,5.145872985580453e-05,0.0
34.50641,2.439268,spatial contextual awareness,5.01078722889034e-05,0.0
7.3296337,-54.54477,stakeholder analysis,5.01078722889034e-05,0.0
2.7691514,25.443502,clinical decision support system,5.01078722889034e-05,0.0
23.633646,3.275877,head-related transfer function,5.01078722889034e-05,0.0
52.599293,45.890026,computer monitor,5.01078722889034e-05,0.0
5.3606114,55.339943,resistor,5.01078722889034e-05,0.0
73.97939,47.05181,nvidia purevideo,7.857529362831162e-05,0.0
-3.898627,3.1243265,renewal theory,5.01078722889034e-05,0.0
45.440514,-5.0933695,tetrachromacy,5.01078722889034e-05,0.0
68.25105,-14.269336,peripheral vision,0.00011114631864783554,0.0
-69.8542,-15.163585,digital circuit,5.01078722889034e-05,0.0
38.700897,5.276423,hyperspectral imaging,5.01078722889034e-05,0.0
0.8502329,-17.295912,configuration management,5.01078722889034e-05,0.0
-24.962463,-60.953213,cognition,0.00016229563707380283,0.0
80.548454,20.08564,2d to 3d conversion,0.00011114631864783554,0.0
57.65145,63.8507,sequencel,7.510454441198906e-05,0.0
48.105198,72.47856,manycore processor,4.8038965329064734e-05,0.0
90.4663,6.01413,wearable technology,4.8038965329064734e-05,0.0
-23.242132,-41.25943,psychiatric genetics,0.00011445648110640792,0.0
-23.387993,-57.21429,biological motion,4.8038965329064734e-05,0.0
-77.20751,-5.582429,boolean function,5.116418065125415e-05,0.0
-28.607292,-53.051083,philosophy of mind,5.116418065125415e-05,0.0
-22.006239,-23.81387,computational neuroscience,5.116418065125415e-05,0.0
-15.874106,86.775215,bitwise operation,5.116418065125415e-05,0.0
-11.934875,-31.434748,cortical area,5.116418065125415e-05,0.0
-25.400002,-46.07701,neuroscience,5.116418065125415e-05,1.0
71.437355,-44.237072,open content,5.116418065125415e-05,0.0
12.8853655,-20.017447,amygdala,5.116418065125415e-05,0.0
35.234318,-31.352234,voice user interface,8.89141651565114e-05,0.0
70.78707,-11.6047535,eye movement (sensory),5.164789336147716e-05,0.0
52.96357,-19.004148,persistence of vision,5.164789336147716e-05,0.0
-23.192968,-47.601723,cognitive neuroscience,4.785081741293492e-05,0.0
-63.16403,-22.272299,logical value,4.785081741293492e-05,0.0
-27.989586,20.18477,mcda,4.785081741293492e-05,0.0
15.851084,-41.96272,internet linguistics,4.785081741293492e-05,0.0
-7.3302655,-36.050594,quantum mind,0.0004414756966861971,0.0
-27.508427,-38.617012,behavioral neuroscience,7.094860248124644e-05,0.0
-13.751613,-50.116592,cognitive science of religion,4.785081741293492e-05,0.0
80.10799,-41.7678,microsoft robotics studio,4.785081741293492e-05,0.0
67.32718,-42.31985,data sharing,4.785081741293492e-05,0.0
70.25889,-39.57251,open energy system databases,4.785081741293492e-05,0.0
56.002033,34.030964,rapid prototyping,4.785081741293492e-05,0.0
10.228003,29.65135,density estimation,0.0005147075899701111,0.0
-27.508081,-38.625977,biological psychology,4.785081741293492e-05,0.0
-14.683301,93.592125,significant digits,7.383194075285412e-05,0.0
62.7,-33.69841,collective memory,4.898456473828918e-05,0.0
43.817265,-42.226265,linked data,4.898456473828918e-05,0.0
-12.999437,-13.161913,habituation,4.898456473828918e-05,0.0
4.6311846,34.099537,finite geometry,5.209986950588914e-05,0.0
11.155915,64.66636,point spread function,5.209986950588914e-05,0.0
-45.47739,-25.96675,neurological disorder,5.209986950588914e-05,0.0
-16.096094,92.26316,fixed-point arithmetic,5.209986950588914e-05,0.0
4.912967,68.14214,analog electronics,5.209986950588914e-05,0.0
-80.315125,-6.990754,algebra of sets,5.209986950588914e-05,0.0
-6.004453,-25.110264,dream argument,5.209986950588914e-05,0.0
